Simulation,seqs,sites,L,MaxL,delta,psi_syn,psi,p21,p31,p32,p3i3,i32,LRT21,LRT32,LRT32,LRT3i3,LRT32
empirical_sims/sims-hepd,33,196,1.6542654222602247,0.251208452620756,0.1253581531637716,0.0,0.0,0.0008662203518335909,0.003899937060944381,1,1,0.9871969810103072,11.09368821607677,11.09358972849623,-9.848758054431528e-05,-0.0003559903670975473,0.000257502786553232
empirical_sims/sims-hepd,33,196,2.1701324876240236,0.3644649814064209,0.6109533744424007,1.590834062916886,0.3515762939005104,0,0,0.1685518716695085,0.06234275691463975,0.7679145977605848,240.4584038925314,244.0194273576744,3.56102346514308,3.473937220707739,0.08708624443534063
empirical_sims/sims-hepd,33,196,2.6516092516095817,0.3821815897739562,0.7502264214563711,0.9169471629236237,0.7166607791363869,0,0,0.0005906797150224685,0.0001152752730188,0.9957552691054162,321.2027011757291,336.0711744254641,14.86847324973496,14.86844494726756,2.830246739904396e-05
empirical_sims/sims-hepd,33,196,1.8754786202471536,0.3192981682038911,0.3517272063418588,0.0,0.0,0,0,1,1,0.9890625222472308,76.52459588184138,76.52450152807796,-9.4353763415711e-05,-0.0002822774167725584,0.0001879236533568474
empirical_sims/sims-hepd,33,196,1.595383611171961,0.2371941031830639,0.1203268931993113,1.702955202596019,0.02174098208121513,4.518915851625671e-06,2.711209265715553e-05,1,1,0.9954071912379503,21.0310865156298,21.03106141229728,-2.510333251848351e-05,-5.823790706926957e-05,3.313457455078606e-05
empirical_sims/sims-hepd,33,196,1.6234887642287963,0.2037805139358801,0.0,0.7657038249926883,0.7657038249926883,0.0001181750229781731,9.692247004977617e-14,1.602806776190846e-10,2.054700853904023e-11,0.662684390820023,14.82158695580438,59.92977576848352,45.10818881267915,44.91790966974804,0.1902791429311037
empirical_sims/sims-hepd,33,196,2.298336343276413,0.3470561044143392,0.7701573103596823,0.0,0.0,0,0,0.988848051151784,0.8809925492572498,0.996830267518922,239.5605438458151,239.5829730418918,0.02242919607670046,0.02241341388253204,1.57821941684233e-05
empirical_sims/sims-hepd,33,196,1.8268604741368122,0.2741503281704281,0.07672096976934023,0.04442226608386782,0.4305690700259454,1.413790196025388e-07,3.144895455164942e-11,3.261568884005417e-05,5.481751597646856e-06,0.9861505136540258,27.70387784798004,48.36531211327565,20.66143426529561,20.66113294330353,0.0003013219920831034
empirical_sims/sims-hepd,33,196,1.5897063230401365,0.2686519659481656,0.0,0.0,0.0,1,0.9999842202868325,0.999981589171826,1,0.9899384781100165,-5.262319973553531e-06,3.155967533530202e-05,3.682199530885555e-05,-0.0001222047794726677,0.0001590267747815233
empirical_sims/sims-hepd,33,196,1.5919617358945246,0.2728658273073513,0.0,1.727688749257403,0.0,1,1,1,1,1,-1.154265737568494e-05,-0.00251595331428689,-0.002504410656911205,-0.001011959046081756,-0.001492451610829448
empirical_sims/sims-hepd,33,196,1.7030445672774295,0.2323773402879279,0.0,0.0,0.0,0.9763028825750102,0.3189969084271109,0.3191376722084586,0.130715287865499,0.9867375081965184,0.0008823454354569549,2.285147735168721,2.284265389733264,2.28398907112387,0.0002763186093943659
empirical_sims/sims-hepd,33,196,1.467794737681754,0.2258474220607229,0.0,1.005560034654466,0.0,1,0.08073054208153307,0.08072057073521677,1,0.02485491257071903,-0.0002470431118126726,5.033276621805271,5.033523664917084,-0.0004428381289471872,5.033966503046031
empirical_sims/sims-hepd,33,196,1.6141201843249977,0.2890064586000481,0.0,0.0,0.0,0.9791768470946993,0.9996936185733576,1,1,0.9887320043421071,0.0006812577739765402,0.0006128567420091713,-6.840103196736891e-05,-0.000267854729827377,0.0001994536978600081
empirical_sims/sims-hepd,33,196,2.163551381136808,0.3922464209474024,0.210171069765969,1.001846204279421,0.9192341463452285,0,0,1.671995875085486e-13,2.287059430727822e-14,0.4496212940279352,86.23343345090507,145.0720051830467,58.83857173214165,58.26696536478994,0.5716063673517056
empirical_sims/sims-hepd,33,196,1.5596526318455195,0.2289144730830016,0.0,0.0,0.0,0.9888936641618331,0.9999973041676596,1,1,1,0.0001937713350343984,5.391671948018484e-06,-0.0001883796630863799,-0.0001492805149609922,-3.909914812538773e-05
empirical_sims/sims-hepd,33,196,1.5856828444143083,0.2788009436785718,0.0,0.7177386606851915,0.0,0.9860665801479771,0.9999153235130743,1,1,0.9926512134882883,0.0003049856986763189,0.0001693601443548687,-0.0001356255543214502,-0.0002204582797276089,8.483272540615872e-05
empirical_sims/sims-hepd,33,196,2.261630946832321,0.3690671681780781,0.5831660548185851,1.602542007715102,0.8102320015454274,0,0,4.222976413004176e-10,5.016742576913202e-11,1,309.5645158746665,352.7351371074856,43.17062123281903,43.17065934952916,-3.811671012954321e-05
empirical_sims/sims-hepd,33,196,2.525992852894901,0.4031350334000089,0.6823576471494412,0.9555119376060348,0.4338633144353198,0,0,0.0007618941757071562,0.0001667687285651365,0.6657107174757659,383.9945196457902,398.3539254237876,14.35940577799738,14.17274528567032,0.1866604923270643
empirical_sims/sims-hepd,33,196,1.6509298726372865,0.20974463239243,0.0,0.0,0.0,0.9910770685554854,0.9999736282155431,1,1,0.9916856378479458,0.0001250699842785252,5.274426439427771e-05,-7.232571988424752e-05,-0.0001809166296879994,0.0001085909098037519
empirical_sims/sims-hepd,33,196,1.5121862359967981,0.2287294160312663,0.0,0.0,0.0,0.9872836581606135,0.149947770984604,0.1499668176362391,0.05141071855909052,1,0.0002540276782383444,3.794936477321244,3.794682449643005,3.794842211105788,-0.000159761462782626
empirical_sims/sims-hepd,33,196,1.6721282516397984,0.2214210115471593,0.0,0.7555529320974724,0.7555529320974724,4.718447854656915e-14,0,0,0,0.9912401007806937,56.8417334220394,176.8733084670766,120.0315750450372,120.0314545038273,0.000120541209980729
empirical_sims/sims-hepd,33,196,1.490303365446409,0.2137356192779726,0.0,0.0,0.0,0.9746861783159143,0.9994806193439356,0.9999839284291738,1,0.9892693376723132,0.001006887761832331,0.001039031161781168,3.21433999488363e-05,-0.0001487401696067536,0.0001808835695555899
empirical_sims/sims-hepd,33,196,1.4563522639355984,0.2053177047760359,0.0,1.942845694241776,0.0,0.6189383572913358,0.0008386261623546387,0.0009490355846640819,1,0.0001907348768881434,0.2473625260245171,14.1674910522197,13.92012852619519,-9.791758020583075e-05,13.92022644377539
empirical_sims/sims-hepd,33,196,1.7621584568729722,0.3062373797045213,0.0,0.0,0.0,0.9835401746024004,0.9999951727657483,1,1,1,0.0004256297143001575,9.654491805122234e-06,-0.0004159752224950353,-0.0003850972243526485,-3.087799814238679e-05
empirical_sims/sims-hepd,33,196,1.7359196134593413,0.3025984188035672,0.0,0.416571311051159,0.416571311051159,0.001836902167458354,8.232636794502923e-11,1.054678622214311e-08,1.354643064388483e-09,0.9656577495091863,9.705771235790962,46.44066053284587,36.73488929705491,36.7330355703707,0.001853726684203139
empirical_sims/sims-hepd,33,196,1.3607392930251938,0.2490095299327477,0.0,0.0,0.0,0.2012379107467873,0.4417785509743258,0.99973723644812,1,0.9788925758476489,1.633367480408197,1.633893076568711,0.0005255961605143966,-0.0001743935899867211,0.0006999897505011177
empirical_sims/sims-hepd,33,196,2.5334496718505233,0.3818941292151734,0.9080252682110354,0.8495715583790028,0.8406256220398065,0,0,5.270226593578897e-05,9.053393092428585e-06,0.9866175705517518,390.315216210387,410.0169204234062,19.70170421301918,19.70142287363706,0.0002813393821270438
empirical_sims/sims-hepd,33,196,1.5732612655786338,0.2298497946904109,0.0,0.0,0.0,0.9895377489316209,0.9999550813693202,1,1,0.9947481087693659,0.0001719471747492207,8.983927909866907e-05,-8.210789565055165e-05,-0.0001254347935173428,4.332689786679111e-05
empirical_sims/sims-hepd,33,196,1.941169204964144,0.3046193461254925,0.5509831082427369,0.1439744741991103,0.1297918306965828,0,0,0.5168428470928076,0.2506024260394752,0.9924033250249373,193.7710342697446,195.0910671126258,1.320032842881119,1.319942190317306,9.065256381290965e-05
empirical_sims/sims-hepd,33,196,1.5382936635252786,0.2028790265491327,0.0,1.420266880518819,0.0,0.9975262665106993,0.9999131707491136,0.9999179764907927,1,0.9881903358155453,9.612294888938777e-06,0.0001736660415190272,0.0001640537466300884,-5.503833926923107e-05,0.0002190920858993195
empirical_sims/sims-hepd,33,196,1.4823628618331888,0.248831553898044,0.0,0.02092184545959389,0.02092184545959389,0.9873564407511708,0.9999474416869658,1,1,0.995781629285293,0.0002511278780730208,0.000105119388535968,-0.0001460084895370528,-0.0001739605231705355,2.795203363348264e-05
empirical_sims/sims-hepd,33,196,2.3837221976853704,0.3704283696067194,0.8835384368159664,1.918073038085846,0.04440486292457321,0,0,1,1,0.9906042685217306,268.3661534719031,268.366118252512,-3.52193910657661e-05,-0.0001738953396852594,0.0001386759486194933
empirical_sims/sims-hepd,33,196,2.5844788600640074,0.4215073683877444,0.9397318016131715,0.1577594718331842,0.372019664005381,0,0,0.002289644606816688,0.0004885005788050067,1,386.5416315192961,398.7003488533792,12.15871733408312,12.1590574268339,-0.0003400927507755114
empirical_sims/sims-hepd,33,196,1.920707588878302,0.2960104975829556,0.4702157735522408,1.254105184053561,0.7742620605915463,0,0,2.024376321241306e-06,3.045236317555933e-07,1,158.0605006235965,184.2809984124578,26.22049778886139,26.22080704361179,-0.0003092547503911192
empirical_sims/sims-hepd,33,196,1.9372005825049046,0.2713329557391121,0.3943640390397897,0.0,0.0,0,1.110223024625157e-16,0.9999436795923259,1,0.987853380745851,73.2489698820882,73.24908252607565,0.0001126439874497009,-0.0001191297724290052,0.0002317737598787062
empirical_sims/sims-hepd,33,196,1.8486534349446007,0.2875774156337074,0.434287460621979,0.0,0.0,0,0,0.9999109211999752,1,0.9881627221617408,126.0079448116667,126.0081229772022,0.0001781655355443945,-4.195239671389572e-05,0.0002201179322582902
empirical_sims/sims-hepd,33,196,1.4094844342920463,0.1738101746729157,0.0,0.0,0.0,0.9818376599590078,0.999805507374284,1,1,0.991592594282826,0.0005182490367587889,0.000389023083698703,-0.0001292259530600859,-0.000240260969803785,0.0001110350167436991
empirical_sims/sims-hepd,33,196,2.3287141125505344,0.485352805700733,0.7053979576345063,1.506733936608474,0.419596703820768,0,0,0.8222019014805093,0.5315352302266572,0.9927348470602019,224.2959955430397,224.6875341267114,0.3915385836717178,0.391455670905998,8.291276571981143e-05
empirical_sims/sims-hepd,33,196,1.7911204875426776,0.2832585374937167,0.333195204924139,0.0,0.0,0,0,0.9948368979929447,0.919490567359821,0.990671190501824,81.50082223378922,81.51117518753927,0.01035295375004353,0.0102162463208515,0.0001367074291920289
empirical_sims/sims-hepd,33,196,1.814030507795402,0.2786242629729977,0.445081130239433,0.1817788212052031,0.6065958623324046,0,0,0.01275138133896769,0.003140671908679837,0.9852631749448858,137.9621081089881,146.6863394549619,8.724231345973749,8.723890171035237,0.0003411749385122675
empirical_sims/sims-hepd,33,196,1.998986771998436,0.2858527920869496,0.5162604026301439,1.56197526156017,0.3892435581398298,0,0,7.051791121692741e-05,1.227930670666399e-05,1,222.2250005678397,241.3442882091422,19.11928764130244,19.11935845793596,-7.081663352437317e-05
empirical_sims/sims-hepd,33,196,1.6638967356541572,0.2348071785929996,0.1414368534789972,0.5849747212103044,0.1087946174919593,9.143901562591594e-05,0.0004747312607156218,1,1,0.9838260936207567,15.30572409110573,15.30552336200526,-0.0002007291004701983,-0.0006116982476669364,0.000410969147196738
empirical_sims/sims-hepd,33,196,2.1022583294410015,0.2563418953397591,0.5795034574297032,0.0,0.0,0,0,1,1,1,217.4502357012316,217.449980897778,-0.0002548034535720944,-0.0002411858949926682,-1.361755857942626e-05
empirical_sims/sims-hepd,33,196,1.7878837459549983,0.3033307206323408,0.4591081557933027,0.762704478288699,0.3623445323580747,0,0,0.9999588133992746,1,0.9893567129462605,120.5419115929471,120.541993967845,8.237489782914054e-05,-9.557477278576698e-05,0.0001779496706149075
empirical_sims/sims-hepd,33,196,1.391299013753786,0.2362389592755042,0.0,0.0,0.0,0.07741755957333607,0.2103195709862462,1,1,0.9920070421786455,3.118298997653255,3.118254276363587,-4.472128966881428e-05,-0.0001450787003705045,0.0001003574107016902
empirical_sims/sims-hepd,33,196,2.021001056442496,0.336862843123563,0.4410077935180179,0.0,0.0,0,0,0.9810833571146558,0.8450658617037696,0.9978038943099677,170.3064183927327,170.3446140956348,0.03819570290215779,0.03818812712052022,7.575781637569889e-06
empirical_sims/sims-hepd,33,196,1.5289734693948058,0.2500788647243187,0.0,0.0,0.0,0.9935526110487658,1,1,1,0.9918245447559868,6.529757774842437e-05,-0.0001235709023603704,-0.0001888684801087948,-0.0002938611469289754,0.0001049926668201806
empirical_sims/sims-hepd,33,196,1.4540530361741473,0.2011383519670182,0.0,0.0,0.0,0.9918094177091457,0.9999913009738534,1,1,0.9949263366459639,0.0001053815758496057,1.739812796586193e-05,-8.798344788374379e-05,-0.0001284195259358967,4.043607805215288e-05
empirical_sims/sims-hepd,33,196,1.3867490850180482,0.2071194206674395,0.0,0.0,0.0,0.9917649603025133,0.9998955361177047,0.9999487963299587,1,0.9888450511794001,0.0001065287160599837,0.0002089386780426139,0.0001024099619826302,-9.30614896788029e-05,0.0001954714516614331
empirical_sims/sims-hepd,33,196,2.187071211496141,0.3921711770334746,0.9156524985832284,1.430925968901936,0.0670664457294779,0,0,0.9591778800131372,0.7731035006327257,0.9878912082531167,292.7267887530343,292.8101462258401,0.08335747280580108,0.0831271405077132,0.0002303322980878875
empirical_sims/sims-hepd,33,196,1.4835490420779047,0.2350357605983386,0.0,0.02589509520351307,0.02589509520351307,0.9921318726965004,0.8590899589287853,0.8591317319529223,0.5815495253953039,1,9.724711162562016e-05,0.3037632745872543,0.3036660274756287,0.3037362946834037,-7.026720777503215e-05
empirical_sims/sims-hepd,33,196,1.4778405389630713,0.2543517572555352,0.0,0.5271541170140621,0.0,1,1,1,1,0.9926102179250167,-5.107494871481322e-05,-0.0002131728670065058,-0.0001620979182916926,-0.0002478797978255898,8.578187953389715e-05
empirical_sims/sims-hepd,33,196,1.4701222504206763,0.2240992691497258,0.0,0.0,0.0,0.989415276777599,0.9999314809403053,1,1,0.994972846739483,0.0001759966362442356,0.0001370428144582547,-3.895382178598084e-05,-7.865193583711516e-05,3.969811405113433e-05
empirical_sims/sims-hepd,33,196,2.1917685419982633,0.3948107683590853,0.5451473639218946,1.068576375736989,0.8743267119569533,0,0,0.0005433448886608128,0.0001055010153793168,1,229.6931833211256,244.7287158923973,15.03553257127169,15.0356199722155,-8.740094381209929e-05
empirical_sims/sims-hepd,33,196,1.6351291824377576,0.2733853115654852,0.0,0.0,0.0,0.9855894046595385,0.9998541483254716,1,1,0.9918130874310234,0.0003262352984165773,0.0002917246238212101,-3.451067459536716e-05,-0.0001397978376189712,0.0001052871630236041
empirical_sims/sims-hepd,33,196,1.8206231562595132,0.2305412241600876,0.1158752942261927,0.7644864099017545,0.07913468407446861,9.96316604150449e-05,0.0005102021829702652,0.9911719033435953,0.8947434335271247,0.9878971913980183,15.14367235698228,15.16140694732348,0.01773459034120606,0.0175044856259774,0.0002301047152286628
empirical_sims/sims-hepd,33,196,2.5682584616911424,0.4707166650527155,0.8743706487292355,1.063477560659749,0.533523766215314,0,0,0.01432548704361714,0.00356829680528592,0.9954246959840769,391.5514797035448,400.0429097384585,8.49143003491372,8.491397152434729,3.288247899035923e-05
empirical_sims/sims-hepd,33,196,1.7329492463328158,0.2482231633754193,0.0,0.3094590060202076,0.0,0.9901226976457382,0.9999627868113116,1,1,0.9946467785266568,0.0001532564492663369,7.442776222887915e-05,-7.882868703745771e-05,-0.000123843641631538,4.501495459408034e-05
empirical_sims/sims-hepd,33,196,1.485237628001015,0.2174062026182007,0.0,0.0,0.0,0.477222169705427,0.7768056254447064,1,1,0.9910738911758165,0.5052045533011551,0.5051302403953741,-7.431290578097105e-05,-0.0001994719823414925,0.0001251590765605215
empirical_sims/sims-hepd,33,196,1.8857480372763205,0.2619615488983567,0.0,0.7912222225664235,0.7912222225664235,2.963812272271937e-07,0,3.885780586188048e-15,7.438494264988549e-14,0.001264567057413957,26.27314628505701,92.61666288693596,66.34351660187895,55.94997305071229,10.39354355116666
empirical_sims/sims-hepd,33,196,1.502749096737968,0.1897141791645681,0.0,0.0,0.0,0.5297282551827371,0.8207850439073987,0.9999623827461197,1,0.9906640152330892,0.3949128162385023,0.3949880521613522,7.523592284996994e-05,-6.168189429445192e-05,0.0001369178171444219
empirical_sims/sims-hepd,33,196,1.540092650356752,0.2095738059603844,0.0,0.0,0.0,0.9591380263019856,0.9987408089076741,1,1,0.9920255027139983,0.00262505559840065,0.002519969079003204,-0.000105086519397446,-0.0002049808790616225,9.989435966417659e-05
empirical_sims/sims-hepd,33,196,1.5854324373579316,0.2269059972669844,0.0,0.4164266065732638,0.0,0.9804088434234456,0.999609463657926,0.9999108982963917,1,0.986190826733141,0.0006030138956703013,0.0007812252424628241,0.0001782113467925228,-0.0001213588475366123,0.0002995701943291351
empirical_sims/sims-hepd,33,196,1.5575342473566034,0.2079583019313492,0.0,0.0,0.0,0.966772181469307,0.9989008704916362,0.9997679432382077,1,0.9765104456749191,0.001735300606014789,0.002199467988248216,0.0004641673822334269,-0.000402784367906861,0.0008669517501402879
empirical_sims/sims-hepd,33,196,1.433332158500686,0.2624168813559706,0.0,1.592113810496431,0.0,0.9921039194740051,0.9999699546845334,1,1,0.9922682199364123,9.793934441404417e-05,6.009153366903774e-05,-3.784781074500643e-05,-0.0001317536189162638,9.390580817125738e-05
empirical_sims/sims-hepd,33,196,1.5144635579189025,0.2193787460949971,0.1169336487345709,0.0,0.0,0.007946546241476837,0.02951968911617853,1,1,0.9945099921039661,7.045481437548005,7.045395621304124,-8.581624388170894e-05,-0.0001331610856141197,4.734484173241071e-05
empirical_sims/sims-hepd,33,196,2.378652045686529,0.3123975800543381,0.8607632741007868,0.0,0.0,0,0,0.9385623128085654,0.7224685440822027,0.9793140370959149,441.8756136700904,442.0024257280566,0.1268120579661627,0.1261397493417462,0.0006723086244164733
empirical_sims/sims-hepd,33,196,1.5577347968701205,0.267130333051231,0.0,0.06392151700889727,0.06392151700889727,0.07229252471380498,0.1128431895897988,0.5674153732733626,0.2870028537782595,1,3.230184928252129,4.363512253636145,1.133327325384016,1.1336277516275,-0.0003004262434842531
empirical_sims/sims-hepd,33,196,1.5122483768907538,0.2650025265568947,0.0,0.0,0.0,0.3596576799304256,0.6573802402840165,1,1,0.9873885983381485,0.8390881875857303,0.8389853510961984,-0.00010283648953191,-0.0003526884502207395,0.0002498519606888294
empirical_sims/sims-hepd,33,196,2.2450646996184913,0.3758588348675056,0.5345004574708875,1.848667683044604,0.0854500823387527,0,0,0.9998871079914733,1,0.9855246999510197,192.7596106454093,192.7598364421719,0.0002257967626064783,-0.0001033750795613742,0.0003291718421678524
empirical_sims/sims-hepd,33,196,1.4777542467021492,0.2176575032128538,0.0,1.496900830300735,0.0,0.9854553319805135,0.9998497050886983,1,1,0.9902622141661367,0.0003323346409160877,0.0003006124134117272,-3.172222750436049e-05,-0.0001806795571610564,0.0001489573296566959
empirical_sims/sims-hepd,33,196,1.4531872776785382,0.1707222724114221,0.0,0.3838448381013807,0.0,0.984900419024835,0.9998320856022707,1,1,0.992145129420716,0.0003581801538530272,0.0003358569938427536,-2.232316001027357e-05,-0.0001192428408103297,9.691968080005608e-05
empirical_sims/sims-hepd,33,196,1.5484160601902812,0.2246721038127125,0.1269527706613189,0.0,0.0,2.982082532021479e-07,1.552246209346464e-07,0.07825725967951702,0.02398773175267366,1,26.26127784653363,31.35678520345391,5.09550735692028,5.095519233835148,-1.187691486848053e-05
empirical_sims/sims-hepd,33,196,2.2295706385118854,0.2695311962786662,0.9679828740116169,1.437489972318869,0.9554598233558842,0,0,2.709836081526973e-06,4.119996099838374e-07,1,349.8001996693602,375.4374444922705,25.63724482291036,25.63729272884302,-4.790593266079668e-05
empirical_sims/sims-hepd,33,196,1.8733059638176959,0.2910033245642454,0.3147816803107927,0.0,0.0,0,0,1,1,0.9951801349713094,107.014192077233,107.0141690367527,-2.304048030055128e-05,-5.95322489971295e-05,3.649176869657822e-05
empirical_sims/sims-hepd,33,196,2.3315313650877094,0.3400564658508765,0.8747832565276844,1.047260289324275,0.498723774566018,0,0,3.450502764457131e-05,5.813186536363091e-06,0.9935570390030809,475.8011510928045,496.3499621243409,20.54881103153639,20.54874582362027,6.520791612274479e-05
empirical_sims/sims-hepd,33,196,1.4962739465332051,0.232145593524275,0.0,0.0,0.0,0.9835116499360926,0.9997848134518981,0.9999983435095677,1,0.9927667676184215,0.0004271064244676381,0.0004304194080759771,3.312983608338982e-06,-7.887278297857847e-05,8.218576658691745e-05
empirical_sims/sims-hepd,33,196,1.5501943834855265,0.2349231214315392,0.0,0.0,0.0,0.1894813311636815,0.4228589730491964,1,1,1,1.721645808222092,1.721433105001779,-0.0002127032203134149,-0.0001632877392694354,-4.941548104397953e-05
empirical_sims/sims-hepd,33,196,1.897459711262439,0.3491050055732992,0.2235182424130659,1.232292217955061,0.6445276561762503,0,0,0.0001203295858431819,2.150759009944547e-05,1,96.97265975695882,115.0232118197873,18.0505520628285,18.05090926754929,-0.0003572047207853757
empirical_sims/sims-hepd,33,196,1.3520424189166635,0.2210081263107015,0.0,0.0,0.0,0.9960205657630409,0.9999154783496326,0.9999279149631577,1,0.9876444178824464,2.487517485860735e-05,0.0001690504450380104,0.000144175270179403,-9.564231004333124e-05,0.0002398175802227343
empirical_sims/sims-hepd,33,196,2.7009749253125612,0.3699263866458526,0.9685732021389001,0.9007802700858517,0.1502685407526485,0,0,0.03920654304523041,0.01092109006080433,1,360.8690378333777,367.3468610968721,6.477823263494429,6.478112434617287,-0.0002891711228585336
empirical_sims/sims-hepd,33,196,1.9419702562207595,0.2495048638959495,0.3503788761679034,1.827881234657923,0.6878584441002129,0,0,1.509558467116534e-08,2.532409393296575e-09,0.4778101441989095,159.3012336950578,195.3189607761815,36.01772708112367,35.51386978243136,0.50385729869231
empirical_sims/sims-hepd,33,196,1.9805982113410099,0.3062151256996293,0.1295074608944141,0.5341251293509559,0.4461637158985631,5.495937038801912e-12,5.551115123125783e-16,1.032945870715896e-05,1.653083581576453e-06,1,47.50160463132488,70.46262598401154,22.96102135268666,22.96115271999406,-0.0001313673074037069
empirical_sims/sims-hepd,33,196,1.5419266163891197,0.2819564795547011,0.0,0.0,0.0,0.9931041396059952,1,1,1,0.9972583859587957,7.469776573998388e-05,-0.0002645094100444112,-0.0003392071757843951,-0.0003510140304570086,1.180685467261355e-05
empirical_sims/sims-hepd,33,196,2.104480842566858,0.2461406450623851,0.6206748191315389,0.2538940902459189,0.7952923040826089,0,0,1.589014446801151e-06,2.370289104991485e-07,1,257.8159752249685,284.5207683824538,26.70479315748526,26.70482488148446,-3.172399920003954e-05
empirical_sims/sims-hepd,33,196,2.2863808139435267,0.2967658090526559,0.8361962632826055,1.694333568144202,0.1128000836150721,0,0,1,1,0.9867250054421034,259.7130486850347,259.7128560136753,-0.0001926713594002649,-0.0004695112420449732,0.0002768398826447083
empirical_sims/sims-hepd,33,196,1.7829743622796934,0.2493801257852594,0.0,0.0,0.0,0.9831318674774907,0.9998416689623982,1,1,1,0.0004470113963179756,0.0003166871465509757,-0.0001303242497669999,-0.000116017128675594,-1.430712109140586e-05
empirical_sims/sims-hepd,33,196,1.4305063886261504,0.2324165933155285,0.0,0.3079080540472428,0.0,0.9865608727800292,0.9998488964124066,0.9999907493266119,1,0.9880688808199672,0.0002837285774148768,0.0003022300097654806,1.850143235060386e-05,-0.0002051206138276029,0.0002236220461782068
empirical_sims/sims-hepd,33,196,1.5880956785133364,0.2205116596387593,0.0,0.0,0.0,0.9894294563472399,0.999854462830205,0.9999422166007742,1,0.9891643657275839,0.0001755253852024907,0.000291095522698015,0.0001155701374955242,-6.886992196086794e-05,0.0001844400594563922
empirical_sims/sims-hepd,33,196,1.3592985058317606,0.2110451969090612,0.0,0.0,0.0,0.824660643150577,0.7036211964428817,0.7211039878993278,0.418729865596754,0.99348829153319,0.0490864321909612,0.7030302817001939,0.6539438495092327,0.6538772425792558,6.660692997684237e-05
empirical_sims/sims-hepd,33,196,2.586885385963966,0.3099173792424751,0.7500525491195853,0.0,0.0,0,0,0.9726403335451704,0.815207908585823,0.976603067583307,322.4746147635178,322.5300965876231,0.05548182410529989,0.0546216978054872,0.0008601262998126913
empirical_sims/sims-hepd,33,196,2.1001907515913265,0.3537567699034186,0.3331040826936029,0.9235562330399538,0.4891627690496768,0,0,0.000105078380425061,1.86591721942353e-05,0.9908595441328468,93.48702098878493,111.8086290009815,18.32160801219652,18.32147676966815,0.0001312425283686025
empirical_sims/sims-hepd,33,196,2.2982756573986576,0.3629389644435164,0.7975771841121785,1.217082280017687,0.1129719289282737,0,0,0.03140374715616001,0.00851648871132804,0.9904573764271534,367.8400409702626,374.7616970843756,6.92165611411292,6.921513067964042,0.0001430461488780566
empirical_sims/sims-hepd,33,196,1.3687616729393792,0.168825616551558,0.0,0.0,0.0,0.9930145427639507,0.9999712394862827,1,1,0.9914773754516629,7.66514986025868e-05,5.752185461460613e-05,-1.912964398798067e-05,-0.0001332289775746176,0.0001140993335866369
empirical_sims/sims-hepd,33,196,2.304982343221529,0.2881489249910966,0.9274662239308158,1.642938522073193,0.2292529652428937,0,0,1,1,0.9950156734238907,297.9117409695209,297.911495169441,-0.0002458000799379079,-0.0002848246840585489,3.902460412064102e-05
empirical_sims/sims-hepd,33,196,1.4656935920356693,0.1925256907398847,0.0,0.0,0.0,0.9740392306323019,0.9994492285252125,0.9999785920626485,1,0.9846142948281157,0.001059030077158241,0.001101846410165308,4.281633300706744e-05,-0.0003290685490355827,0.0003718848820426501
empirical_sims/sims-hepd,33,196,1.5502674936967218,0.2265184413225398,0.0,0.1429417264049271,0.1429417264049271,0.6531226266873573,0.1704304133328861,0.1885418573516444,0.06774150234665921,1,0.2019859133088175,3.538856396518895,3.336870483210078,3.336915119793048,-4.463658297026996e-05
empirical_sims/sims-hepd,33,196,1.5077774902293837,0.2366269686031993,0.0,0.0,0.0,0.975524847585167,0.7338560387214303,0.7342014925538494,0.431619808358325,1,0.000941254225836019,0.6188848042347672,0.6179435500089312,0.6184608796465909,-0.0005173296376597136
empirical_sims/sims-hepd,33,196,1.4036687568844293,0.1878344878789327,0.0,0.0,0.0,0.9917219602541208,0.9999771444292337,1,1,0.9957203592997388,0.0001076441603800049,4.571166391542647e-05,-6.193249646457843e-05,-9.070241685549263e-05,2.876992039091419e-05
empirical_sims/sims-hepd,33,196,2.1783588493508637,0.3973705576421113,0.5210375163054647,0.9838780628014072,0.8051224927895522,0,0,1.440780639239136e-08,1.86423587678064e-09,0.9856256951769352,218.82641065192,254.9374019906354,36.11099133871539,36.11066674465656,0.0003245940588385565
empirical_sims/sims-hepd,33,196,1.4494794436638412,0.2089789686570415,0.0,0.0,0.0,0.9850380407278853,0.9998393415074509,1,1,0.9939203367084793,0.0003516800425131805,0.0003213427989976481,-3.033724351553246e-05,-8.839862130116671e-05,5.806137778563425e-05
empirical_sims/sims-hepd,33,196,1.6600307757985455,0.2607176175275554,0.0,0.0,0.0,1,0.9999383649897351,0.999833441246583,1,0.9848059118775148,-0.00020987143216189,0.0001232738195540151,0.000333145251715905,-2.953312286990695e-05,0.000362678374585812
empirical_sims/sims-hepd,33,196,1.520743760054923,0.248644962115111,0.0,0.0,0.0,0.9887274880046252,0.9998573783119432,0.9999571758710106,1,0.99022913914861,0.0001996136270463467,0.0002852637189789675,8.565009193262085e-05,-6.432089321606327e-05,0.0001499709851486841
empirical_sims/sims-hepd,33,196,1.9085339938749866,0.3352096380799849,0.3080980582880085,0.8286276517502562,0.3514395289475656,0,0,0.0002006372332232775,3.683061211767757e-05,1,105.8201814400381,122.848205620885,17.02802418084684,17.02810475560909,-8.057476225076243e-05
